170.504, 129.388, 6.034, 21.968 False
170.305, 129.390, 5.932, 22.001 False
170.109, 129.392, 5.849, 22.034 False
169.915, 129.394, 5.784, 22.067 False
169.723, 129.396, 5.732, 22.100 False
169.533, 129.398, 5.699, 22.133 False
169.343, 129.399, 5.672, 22.166 False
169.153, 129.401, 5.657, 22.199 False
168.964, 129.403, 5.641, 22.232 False
168.776, 129.405, 5.625, 22.265 False
168.588, 129.407, 5.606, 22.298 False
168.401, 129.408, 5.592, 22.331 False
168.214, 129.410, 5.581, 22.364 False
168.028, 129.412, 5.577, 22.397 False
167.842, 129.414, 5.574, 22.430 False
167.655, 129.415, 5.573, 22.463 False
167.469, 129.417, 5.572, 22.496 False
167.283, 129.419, 5.569, 22.529 False
167.097, 129.421, 5.566, 22.562 False
166.912, 129.422, 5.559, 22.595 False
166.726, 129.424, 5.552, 22.628 False
166.541, 129.426, 5.540, 22.661 False
166.357, 129.427, 5.529, 22.694 False
166.173, 129.429, 5.512, 22.727 False
165.989, 129.431, 5.496, 22.760 False
165.807, 129.432, 5.475, 22.793 False
165.625, 129.434, 5.455, 22.826 False
165.443, 129.436, 5.429, 22.859 False
165.263, 129.437, 5.403, 22.892 False
165.084, 129.439, 5.373, 22.925 False
164.906, 129.440, 5.344, 22.958 False
164.728, 129.442, 5.317, 22.991 False
164.551, 129.444, 5.297, 23.024 False
164.375, 129.445, 5.284, 23.057 False
164.199, 129.447, 5.277, 23.090 False
164.023, 129.448, 5.280, 23.123 False
163.847, 129.450, 5.288, 23.156 False
163.670, 129.451, 5.305, 23.189 False
163.492, 129.453, 5.326, 23.222 False
163.314, 129.454, 5.353, 23.255 False
163.134, 129.456, 5.383, 23.288 False
162.953, 129.457, 5.419, 23.321 False
162.771, 129.459, 5.455, 23.354 False
162.588, 129.460, 5.492, 23.387 False
162.404, 129.461, 5.526, 23.420 False
162.219, 129.463, 5.555, 23.453 False
162.033, 129.464, 5.580, 23.486 False
161.846, 129.466, 5.598, 23.519 False
161.659, 129.467, 5.612, 23.552 False
161.472, 129.469, 5.620, 23.585 False
161.285, 129.470, 5.624, 23.618 False
161.097, 129.472, 5.623, 23.651 False
160.910, 129.473, 5.620, 23.684 False
160.723, 129.475, 5.611, 23.717 False
160.536, 129.476, 5.601, 23.750 False
160.350, 129.477, 5.587, 23.783 False
160.165, 129.479, 5.573, 23.816 False
159.979, 129.480, 5.554, 23.849 False
159.795, 129.481, 5.536, 23.882 False
159.611, 129.483, 5.512, 23.915 False
159.428, 129.484, 5.489, 23.948 False
159.246, 129.484, 5.462, 23.981 False
159.065, 129.485, 5.438, 24.014 False
158.884, 129.486, 5.418, 24.047 False
158.704, 129.487, 5.404, 24.080 False
158.524, 129.488, 5.400, 24.113 False
158.344, 129.490, 5.401, 24.146 False
158.163, 129.491, 5.411, 24.179 False
157.982, 129.492, 5.425, 24.212 False
157.801, 129.493, 5.447, 24.245 False
157.618, 129.494, 5.471, 24.278 False
157.435, 129.495, 5.502, 24.311 False
157.250, 129.496, 5.534, 24.344 False
157.065, 129.497, 5.570, 24.377 False
156.878, 129.498, 5.603, 24.410 False
156.690, 129.499, 5.634, 24.443 False
156.501, 129.500, 5.661, 24.476 False
156.312, 129.501, 5.683, 24.509 False
156.122, 129.502, 5.700, 24.542 False
155.932, 129.503, 5.711, 24.575 False
155.741, 129.504, 5.719, 24.608 False
155.550, 129.504, 5.721, 24.641 False
155.360, 129.505, 5.720, 24.674 False
155.169, 129.505, 5.712, 24.707 False
154.979, 129.506, 5.702, 24.740 False
154.790, 129.507, 5.687, 24.773 False
154.601, 129.508, 5.672, 24.806 False
154.413, 129.508, 5.652, 24.839 False
154.225, 129.509, 5.633, 24.872 False
154.038, 129.510, 5.608, 24.905 False
153.852, 129.510, 5.585, 24.938 False
153.666, 129.511, 5.560, 24.971 False
153.482, 129.512, 5.539, 25.004 False
153.298, 129.512, 5.521, 25.037 False
153.114, 129.513, 5.509, 25.070 False
152.930, 129.514, 5.506, 25.103 False
152.747, 129.514, 5.506, 25.136 False
152.563, 129.515, 5.516, 25.169 False
152.378, 129.515, 5.529, 25.202 False
152.193, 129.516, 5.549, 25.235 False
152.007, 129.517, 5.572, 25.268 False
151.821, 129.517, 5.602, 25.301 False
151.633, 129.518, 5.633, 25.334 False
151.444, 129.518, 5.667, 25.367 False
151.254, 129.519, 5.699, 25.400 False
151.063, 129.519, 5.729, 25.433 False
150.871, 129.520, 5.753, 25.466 False
150.679, 129.521, 5.772, 25.499 False
150.486, 129.521, 5.787, 25.532 False
150.293, 129.522, 5.796, 25.565 False
150.099, 129.522, 5.802, 25.598 False
149.906, 129.523, 5.801, 25.631 False
149.713, 129.523, 5.798, 25.664 False
149.520, 129.524, 5.789, 25.697 False
149.327, 129.524, 5.779, 25.730 False
149.135, 129.525, 5.762, 25.763 False
148.944, 129.525, 5.744, 25.796 False
148.753, 129.526, 5.720, 25.829 False
148.563, 129.526, 5.698, 25.862 False
148.374, 129.526, 5.671, 25.895 False
148.186, 129.527, 5.645, 25.928 False
147.999, 129.527, 5.616, 25.961 False
147.812, 129.528, 5.589, 25.994 False
147.627, 129.528, 5.562, 26.027 False
147.442, 129.528, 5.541, 26.060 False
147.258, 129.529, 5.527, 26.093 False
147.074, 129.529, 5.519, 26.126 False
146.889, 129.529, 5.521, 26.159 False
146.705, 129.530, 5.527, 26.192 False
146.520, 129.530, 5.542, 26.225 False
146.335, 129.530, 5.560, 26.258 False
146.149, 129.531, 5.585, 26.291 False
145.961, 129.531, 5.612, 26.324 False
145.773, 129.531, 5.645, 26.357 False
145.584, 129.531, 5.678, 26.390 False
145.393, 129.532, 5.710, 26.423 False
145.202, 129.532, 5.738, 26.456 False
145.010, 129.532, 5.762, 26.489 False
144.817, 129.532, 5.780, 26.522 False
144.624, 129.533, 5.793, 26.555 False
144.431, 129.533, 5.803, 26.588 False
144.237, 129.533, 5.807, 26.621 False
144.044, 129.533, 5.808, 26.654 False
143.850, 129.534, 5.802, 26.687 False
143.657, 129.534, 5.796, 26.720 False
143.464, 129.534, 5.783, 26.753 False
143.272, 129.534, 5.770, 26.786 False
143.081, 129.534, 5.750, 26.819 False
142.890, 129.534, 5.729, 26.852 False
142.699, 129.535, 5.702, 26.885 False
142.510, 129.535, 5.675, 26.918 False
142.322, 129.535, 5.646, 26.951 False
142.135, 129.535, 5.620, 26.984 False
141.948, 129.535, 5.595, 27.017 False
141.762, 129.535, 5.576, 27.050 False
141.577, 129.535, 5.563, 27.083 False
141.391, 129.535, 5.556, 27.116 False
141.206, 129.535, 5.558, 27.149 False
141.020, 129.536, 5.565, 27.182 False
140.834, 129.536, 5.579, 27.215 False
140.648, 129.536, 5.597, 27.248 False
140.460, 129.536, 5.621, 27.281 False
140.272, 129.536, 5.646, 27.314 False
140.083, 129.536, 5.678, 27.347 False
139.892, 129.536, 5.709, 27.380 False
139.701, 129.536, 5.741, 27.413 False
139.508, 129.536, 5.770, 27.446 False
139.315, 129.536, 5.794, 27.479 False
139.121, 129.536, 5.813, 27.512 False
138.927, 129.536, 5.826, 27.545 False
138.733, 129.536, 5.836, 27.578 False
138.538, 129.536, 5.839, 27.611 False
138.344, 129.536, 5.840, 27.644 False
138.149, 129.536, 5.834, 27.677 False
137.955, 129.536, 5.827, 27.710 False
137.761, 129.536, 5.814, 27.743 False
137.568, 129.536, 5.800, 27.776 False
137.375, 129.536, 5.781, 27.809 False
137.183, 129.536, 5.761, 27.842 False
136.992, 129.536, 5.736, 27.875 False
136.801, 129.536, 5.709, 27.908 False
136.612, 129.536, 5.677, 27.941 False
136.424, 129.535, 5.646, 27.974 False
136.237, 129.534, 5.615, 28.007 False
136.050, 129.534, 5.589, 28.040 False
135.865, 129.534, 5.568, 28.073 False
135.679, 129.534, 5.553, 28.106 False
135.494, 129.533, 5.547, 28.139 False
135.309, 129.533, 5.546, 28.172 False
135.124, 129.533, 5.554, 28.205 False
134.938, 129.533, 5.566, 28.238 False
134.752, 129.532, 5.585, 28.271 False
134.565, 129.532, 5.607, 28.304 False
134.377, 129.532, 5.634, 28.337 False
134.189, 129.532, 5.661, 28.370 False
133.999, 129.531, 5.683, 28.403 False
133.809, 129.531, 5.700, 28.436 False
133.619, 129.531, 5.701, 28.469 False
133.429, 129.530, 5.692, 28.502 False
133.240, 129.530, 5.666, 28.535 False
133.052, 129.530, 5.629, 28.568 False
132.866, 129.530, 5.573, 28.601 False
132.683, 129.529, 5.506, 28.634 False
132.502, 129.529, 5.425, 28.667 False
132.324, 129.529, 5.331, 28.700 False
132.149, 129.528, 5.224, 28.733 False
131.979, 129.528, 5.106, 28.766 False
131.812, 129.528, 4.977, 28.799 False
131.651, 129.527, 4.831, 28.832 False
131.494, 129.527, 4.677, 28.865 False
131.343, 129.527, 4.521, 28.898 False
131.197, 129.526, 4.364, 28.931 False
131.056, 129.526, 4.209, 28.964 False
130.921, 129.526, 4.055, 28.997 False
130.790, 129.525, 3.903, 29.030 False
130.664, 129.525, 3.758, 29.063 False
130.542, 129.524, 3.618, 29.096 False
130.425, 129.524, 3.484, 29.129 False
130.313, 129.524, 3.354, 29.162 False
130.204, 129.523, 3.230, 29.195 False
130.099, 129.523, 3.110, 29.228 False
129.999, 129.523, 2.995, 29.261 False
129.902, 129.522, 2.884, 29.294 False
129.808, 129.522, 2.777, 29.327 False
129.718, 129.522, 2.674, 29.360 False
129.631, 129.522, 2.576, 29.393 False
129.547, 129.521, 2.481, 29.426 False
129.467, 129.521, 2.389, 29.459 False
129.389, 129.521, 2.301, 29.492 False
129.314, 129.520, 2.216, 29.525 False
129.242, 129.520, 2.135, 29.558 False
129.173, 129.520, 2.056, 29.591 False
129.106, 129.520, 1.980, 29.624 False
129.041, 129.520, 1.908, 29.657 False
128.979, 129.519, 1.837, 29.690 False
128.919, 129.519, 1.770, 29.723 False
128.862, 129.519, 1.705, 29.756 False
128.806, 129.519, 1.642, 29.789 False
128.753, 129.518, 1.582, 29.822 False
128.701, 129.518, 1.524, 29.855 False
128.652, 129.518, 1.468, 29.888 False
128.604, 129.518, 1.414, 29.921 False
128.558, 129.518, 1.363, 29.954 False
128.513, 129.518, 1.313, 29.987 False
128.471, 129.517, 1.265, 30.020 False
128.430, 129.517, 1.218, 30.053 False
128.390, 129.517, 1.174, 30.086 False
128.352, 129.517, 1.131, 30.119 False
128.316, 129.517, 1.059, 30.152 False
128.281, 129.517, 1.032, 30.185 False
128.248, 129.517, 0.979, 30.218 False
128.216, 129.516, 0.939, 30.251 False
128.186, 129.516, 0.889, 30.284 False
128.158, 129.516, 0.827, 30.317 False
128.132, 129.515, 0.766, 30.350 False
128.108, 129.515, 0.715, 30.383 False
128.085, 129.515, 0.675, 30.416 False
128.063, 129.515, 0.647, 30.449 False
128.041, 129.515, 0.646, 30.482 False
128.019, 129.515, 0.666, 30.515 False
127.995, 129.515, 0.705, 30.548 False
127.967, 129.515, 0.869, 30.581 False
127.934, 129.515, 0.993, 30.614 False
127.898, 129.514, 1.061, 30.647 False
127.860, 129.515, 1.122, 30.680 False
127.820, 129.515, 1.205, 30.713 False
127.775, 129.515, 1.342, 30.746 False
127.726, 129.515, 1.502, 30.779 False
127.671, 129.515, 1.658, 30.812 False
127.611, 129.515, 1.808, 30.845 False
127.546, 129.515, 1.941, 30.878 False
127.478, 129.514, 2.071, 30.911 False
127.405, 129.514, 2.202, 30.944 False
127.327, 129.514, 2.337, 30.977 False
127.246, 129.514, 2.476, 31.010 False
127.159, 129.514, 2.619, 31.043 False
127.068, 129.513, 2.764, 31.076 False
126.972, 129.513, 2.912, 31.109 False
126.870, 129.513, 3.062, 31.142 False
126.764, 129.513, 3.216, 31.175 False
126.653, 129.512, 3.370, 31.208 False
126.536, 129.512, 3.526, 31.241 False
126.415, 129.512, 3.683, 31.274 False
126.288, 129.511, 3.840, 31.307 False
126.155, 129.511, 3.997, 31.340 False
126.018, 129.511, 4.153, 31.373 False
125.876, 129.510, 4.308, 31.406 False
125.728, 129.510, 4.460, 31.439 False
125.575, 129.509, 4.610, 31.472 False
125.418, 129.509, 4.757, 31.505 False
125.256, 129.509, 4.894, 31.538 False
125.090, 129.508, 5.022, 31.571 False
124.919, 129.508, 5.141, 31.604 False
124.746, 129.507, 5.245, 31.637 False
124.569, 129.507, 5.338, 31.670 False
124.389, 129.507, 5.414, 31.703 False
124.208, 129.506, 5.482, 31.736 False
124.024, 129.506, 5.535, 31.769 False
123.839, 129.505, 5.580, 31.802 False
123.653, 129.505, 5.613, 31.835 False
123.466, 129.504, 5.642, 31.868 False
123.278, 129.504, 5.659, 31.901 False
123.090, 129.504, 5.668, 31.934 False
122.901, 129.503, 5.665, 31.967 False
122.713, 129.503, 5.660, 32.000 False
122.525, 129.502, 5.656, 32.033 False
122.337, 129.502, 5.657, 32.066 False
122.149, 129.501, 5.658, 32.099 False
121.961, 129.501, 5.663, 32.132 False
121.772, 129.501, 5.665, 32.165 False
121.584, 129.500, 5.669, 32.198 False
121.395, 129.500, 5.669, 32.231 False
121.206, 129.499, 5.669, 32.264 False
121.018, 129.499, 5.664, 32.297 False
120.829, 129.499, 5.659, 32.330 False
120.641, 129.498, 5.649, 32.363 False
120.453, 129.498, 5.639, 32.396 False
120.266, 129.498, 5.624, 32.429 False
120.079, 129.497, 5.610, 32.462 False
119.892, 129.497, 5.591, 32.495 False
119.707, 129.496, 5.574, 32.528 False
119.521, 129.496, 5.553, 32.561 False
119.337, 129.496, 5.532, 32.594 False
119.153, 129.495, 5.509, 32.627 False
118.970, 129.495, 5.486, 32.660 False
118.788, 129.495, 5.461, 32.693 False
118.607, 129.494, 5.437, 32.726 False
118.426, 129.494, 5.409, 32.759 False
118.247, 129.494, 5.384, 32.792 False
118.068, 129.493, 5.355, 32.825 False
117.890, 129.493, 5.329, 32.858 False
117.714, 129.493, 5.299, 32.891 False
117.538, 129.493, 5.271, 32.924 False
117.363, 129.492, 5.241, 32.957 False
117.189, 129.492, 5.213, 32.990 False
117.016, 129.492, 5.182, 33.023 False
116.844, 129.491, 5.153, 33.056 False
116.673, 129.491, 5.121, 33.089 False
116.503, 129.491, 5.091, 33.122 False
116.334, 129.491, 5.060, 33.155 False
116.166, 129.490, 5.030, 33.188 False
116.000, 129.490, 4.997, 33.221 False
115.833, 129.490, 4.996, 33.254 False
115.666, 129.490, 4.991, 33.287 False
115.500, 129.490, 4.977, 33.320 False
115.335, 129.489, 4.950, 33.353 False
115.171, 129.489, 4.919, 33.386 False
115.008, 129.489, 4.882, 33.419 False
114.846, 129.489, 4.846, 33.452 False
114.686, 129.489, 4.799, 33.485 False
114.527, 129.488, 4.745, 33.518 False
114.371, 129.488, 4.676, 33.551 False
114.217, 129.489, 4.607, 33.584 False
114.066, 129.489, 4.550, 33.617 False
113.915, 129.489, 4.506, 33.650 False
113.766, 129.489, 4.464, 33.683 False
113.618, 129.489, 4.424, 33.716 False
113.472, 129.489, 4.385, 33.749 False
113.327, 129.489, 4.349, 33.782 False
113.183, 129.489, 4.305, 33.815 False
113.040, 129.489, 4.256, 33.848 False
112.900, 129.489, 4.194, 33.881 False
112.762, 129.489, 4.132, 33.914 False
112.626, 129.489, 4.078, 33.947 False
112.491, 129.489, 4.032, 33.980 False
112.358, 129.489, 3.984, 34.013 False
112.226, 129.489, 3.935, 34.046 False
112.097, 129.489, 3.875, 34.079 False
111.969, 129.489, 3.815, 34.112 False
111.843, 129.489, 3.762, 34.145 False
111.719, 129.489, 3.717, 34.178 False
111.596, 129.489, 3.668, 34.211 False
111.475, 129.489, 3.617, 34.244 False
111.356, 129.489, 3.555, 34.277 False
111.240, 129.489, 3.489, 34.310 False
111.126, 129.489, 3.410, 34.343 False
111.014, 129.489, 3.330, 34.376 False
110.905, 129.490, 3.248, 34.409 False
110.799, 129.490, 3.170, 34.442 False
110.696, 129.490, 3.094, 34.475 False
110.594, 129.490, 3.022, 34.508 False
110.496, 129.490, 2.952, 34.541 False
110.399, 129.490, 2.886, 34.574 False
110.304, 129.490, 2.820, 34.607 False
110.212, 129.490, 2.765, 34.640 False
110.120, 129.490, 2.725, 34.673 False
110.030, 129.490, 2.698, 34.706 False
109.941, 129.490, 2.670, 34.739 False
109.852, 129.491, 2.642, 34.772 False
109.765, 129.491, 2.608, 34.805 False
109.678, 129.491, 2.577, 34.838 False
109.593, 129.489, 2.527, 34.871 False
109.510, 129.489, 2.482, 34.904 False
109.429, 129.489, 2.420, 34.937 False
109.350, 129.489, 2.368, 34.970 False
109.273, 129.489, 2.300, 35.003 False
109.198, 129.489, 2.247, 35.036 False
109.125, 129.490, 2.177, 35.069 False
109.053, 129.490, 2.125, 35.102 False
108.984, 129.490, 2.057, 35.135 False
108.917, 129.491, 2.000, 35.168 False
108.852, 129.491, 1.952, 35.201 False
108.788, 129.491, 1.911, 35.234 False
108.725, 129.491, 1.868, 35.267 False
108.664, 129.490, 1.832, 35.300 False
108.604, 129.489, 1.782, 35.333 False
108.545, 129.489, 1.745, 35.366 False
108.488, 129.489, 1.692, 35.399 False
108.433, 129.489, 1.660, 35.432 False
108.379, 129.489, 1.600, 35.465 False
108.326, 129.489, 1.566, 35.498 False
108.275, 129.489, 1.526, 35.531 False
108.225, 129.491, 1.483, 35.564 False
108.177, 129.491, 1.440, 35.597 False
108.130, 129.491, 1.395, 35.630 False
108.085, 129.491, 1.351, 35.663 False
108.041, 129.491, 1.306, 35.696 False
107.998, 129.491, 1.262, 35.729 False
107.957, 129.491, 1.219, 35.762 False
107.918, 129.491, 1.176, 35.795 False
107.879, 129.491, 1.135, 35.828 False
107.843, 129.491, 1.095, 35.861 False
107.807, 129.491, 1.056, 35.894 False
107.773, 129.491, 1.018, 35.927 False
107.740, 129.491, 0.981, 35.960 False
107.708, 129.491, 0.946, 35.993 False
107.677, 129.491, 0.911, 36.026 False
107.647, 129.491, 0.878, 36.059 False
107.619, 129.491, 0.846, 36.092 False
107.591, 129.490, 0.814, 36.125 False
107.565, 129.490, 0.785, 36.158 False
107.539, 129.490, 0.756, 36.191 False
107.515, 129.490, 0.728, 36.224 False
107.491, 129.490, 0.702, 36.257 False
107.468, 129.490, 0.676, 36.290 False
107.446, 129.490, 0.652, 36.323 False
107.425, 129.490, 0.628, 36.356 False
107.405, 129.490, 0.605, 36.389 False
107.385, 129.490, 0.583, 36.422 False
107.366, 129.490, 0.561, 36.455 False
107.348, 129.490, 0.541, 36.488 False
107.330, 129.490, 0.521, 36.521 False
107.313, 129.490, 0.502, 36.554 False
107.297, 129.490, 0.484, 36.587 False
107.281, 129.490, 0.466, 36.620 False
107.266, 129.490, 0.449, 36.653 False
107.251, 129.490, 0.432, 36.686 False
107.237, 129.490, 0.417, 36.719 False
107.224, 129.490, 0.401, 36.752 False
107.211, 129.490, 0.387, 36.785 False
107.198, 129.490, 0.373, 36.818 False
107.186, 129.490, 0.359, 36.851 False
107.174, 129.490, 0.346, 36.884 False
107.163, 129.490, 0.333, 36.917 False
107.152, 129.490, 0.321, 36.950 False
107.142, 129.490, 0.309, 36.983 False
107.131, 129.490, 0.298, 37.016 False
107.122, 129.490, 0.287, 37.049 False
107.112, 129.490, 0.277, 37.082 False
107.103, 129.490, 0.266, 37.115 False
107.095, 129.490, 0.257, 37.148 False
107.086, 129.490, 0.247, 37.181 False
107.078, 129.490, 0.238, 37.214 False
107.071, 129.490, 0.230, 37.247 False
107.063, 129.490, 0.221, 37.280 False
107.056, 129.490, 0.213, 37.313 False
107.049, 129.490, 0.205, 37.346 False
107.042, 129.490, 0.198, 37.379 False
107.036, 129.490, 0.191, 37.412 False
107.030, 129.490, 0.184, 37.445 False
107.024, 129.490, 0.177, 37.478 False
107.018, 129.490, 0.170, 37.511 False
107.012, 129.490, 0.164, 37.544 False
107.007, 129.490, 0.158, 37.577 False
107.002, 129.490, 0.152, 37.610 False
106.997, 129.490, 0.147, 37.643 False
106.992, 129.490, 0.141, 37.676 False
106.987, 129.490, 0.136, 37.709 False
106.983, 129.490, 0.131, 37.742 False
106.979, 129.490, 0.126, 37.775 False
106.975, 129.490, 0.122, 37.808 False
106.971, 129.490, 0.117, 37.841 False
106.967, 129.490, 0.113, 37.874 False
106.963, 129.490, 0.108, 37.907 False
106.960, 129.490, 0.104, 37.940 False
106.956, 129.490, 0.101, 37.973 False
106.953, 129.490, 0.097, 38.006 False
106.950, 129.490, 0.093, 38.039 False
106.947, 129.490, 0.090, 38.072 False
106.944, 129.490, 0.087, 38.105 False
106.941, 129.490, 0.084, 38.138 False
106.938, 129.490, 0.081, 38.171 False
106.936, 129.490, 0.078, 38.204 False
106.933, 129.490, 0.075, 38.237 False
106.931, 129.490, 0.072, 38.270 False
106.928, 129.490, 0.069, 38.303 False
106.926, 129.490, 0.067, 38.336 False
106.924, 129.490, 0.065, 38.369 False
106.924, 129.490, 0.003, 38.402 False
106.923, 129.490, 0.030, 38.435 False
106.922, 129.490, 0.025, 38.468 False
106.920, 129.490, 0.045, 38.501 False
106.919, 129.490, 0.047, 38.534 False
106.917, 129.490, 0.047, 38.567 False
106.916, 129.490, 0.046, 38.600 False
106.914, 129.490, 0.046, 38.633 False
106.912, 129.490, 0.045, 38.666 False
106.911, 129.490, 0.044, 38.699 False
106.910, 129.490, 0.043, 38.732 False
106.908, 129.490, 0.042, 38.765 False
106.907, 129.490, 0.041, 38.798 False
106.905, 129.490, 0.039, 38.831 False
106.904, 129.490, 0.038, 38.864 False
106.903, 129.490, 0.037, 38.897 False
106.902, 129.490, 0.036, 38.930 False
106.901, 129.490, 0.035, 38.963 False
106.899, 129.490, 0.033, 38.996 False
106.898, 129.490, 0.032, 39.029 False
106.897, 129.490, 0.031, 39.062 False
106.896, 129.490, 0.030, 39.095 False
106.895, 129.490, 0.029, 39.128 False
106.894, 129.490, 0.028, 39.161 False
106.893, 129.490, 0.027, 39.194 False
106.893, 129.490, 0.026, 39.227 False
106.892, 129.490, 0.025, 39.260 False
106.891, 129.490, 0.024, 39.293 False
106.890, 129.490, 0.023, 39.326 False
106.889, 129.490, 0.022, 39.359 False
106.889, 129.490, 0.022, 39.392 False
106.888, 129.490, 0.021, 39.425 False
106.887, 129.490, 0.020, 39.458 False
106.887, 129.490, 0.019, 39.491 False
106.887, 129.490, 0.001, 39.524 False
106.888, 129.490, -0.031, 39.557 False
106.889, 129.490, -0.026, 39.590 False
106.890, 129.490, -0.013, 39.623 False
106.890, 129.490, -0.002, 39.656 False
106.889, 129.490, 0.005, 39.689 False
106.889, 129.490, 0.011, 39.722 False
106.889, 129.490, 0.015, 39.755 False
106.888, 129.490, 0.017, 39.788 False
106.887, 129.490, 0.019, 39.821 False
106.887, 129.490, 0.021, 39.854 False
106.886, 129.490, 0.021, 39.887 False
106.885, 129.490, 0.022, 39.920 False
106.884, 129.490, 0.022, 39.953 False
106.884, 129.490, 0.022, 39.986 False
106.883, 129.490, 0.022, 40.019 False
106.882, 129.490, 0.021, 40.052 False
106.882, 129.490, 0.021, 40.085 False
106.881, 129.490, 0.020, 40.118 False
106.880, 129.490, 0.020, 40.151 False
106.880, 129.490, 0.019, 40.184 False
106.879, 129.490, 0.019, 40.217 False
106.880, 129.490, 0.001, 40.250 False
106.880, 129.490, 0.002, 40.283 False
106.880, 129.490, 0.003, 40.316 False
106.880, 129.490, 0.004, 40.349 False
106.880, 129.490, 0.005, 40.382 False
106.880, 129.490, 0.007, 40.415 False
106.880, 129.490, 0.009, 40.448 False
106.880, 129.490, 0.012, 40.481 False
106.879, 129.490, 0.016, 40.514 False
106.879, 129.490, 0.019, 40.547 False
106.879, 129.490, 0.028, 40.580 False
106.878, 129.490, 0.033, 40.613 False
106.878, 129.491, 0.030, 40.646 False
106.877, 129.492, 0.047, 40.679 False
106.875, 129.493, 0.053, 40.712 False
106.873, 129.494, 0.052, 40.745 False
106.872, 129.496, 0.050, 40.778 False
106.869, 129.497, 0.070, 40.811 False
106.866, 129.500, 0.099, 40.844 False
106.861, 129.504, 0.164, 40.877 False
106.854, 129.508, 0.193, 40.910 False
106.847, 129.513, 0.231, 40.943 False
106.838, 129.519, 0.285, 40.976 False
106.827, 129.527, 0.325, 41.009 False
106.816, 129.535, 0.335, 41.042 False
106.804, 129.544, 0.383, 41.075 False
106.792, 129.553, 0.407, 41.108 False
106.778, 129.562, 0.461, 41.141 False
106.761, 129.571, 0.516, 41.174 False
106.742, 129.579, 0.572, 41.207 False
106.723, 129.586, 0.603, 41.240 False
106.700, 129.593, 0.687, 41.273 False
106.678, 129.599, 0.699, 41.306 False
106.654, 129.605, 0.724, 41.339 False
106.630, 129.611, 0.738, 41.372 False
106.606, 129.617, 0.760, 41.405 False
106.580, 129.623, 0.799, 41.438 False
106.552, 129.629, 0.869, 41.471 False
106.522, 129.636, 0.939, 41.504 False
106.489, 129.643, 0.999, 41.537 False
106.455, 129.650, 1.031, 41.570 False
106.419, 129.656, 1.072, 41.603 False
106.384, 129.663, 1.082, 41.636 False
106.348, 129.670, 1.105, 41.669 False
106.311, 129.677, 1.131, 41.702 False
106.273, 129.683, 1.172, 41.735 False
106.234, 129.691, 1.212, 41.768 False
106.192, 129.697, 1.260, 41.801 False
106.150, 129.705, 1.302, 41.834 False
106.106, 129.712, 1.348, 41.867 False
106.060, 129.718, 1.389, 41.900 False
106.013, 129.724, 1.430, 41.933 False
105.965, 129.732, 1.467, 41.966 False
105.915, 129.738, 1.506, 41.999 False
105.865, 129.744, 1.543, 42.032 False
105.813, 129.750, 1.583, 42.065 False
105.759, 129.757, 1.620, 42.098 False
105.705, 129.763, 1.660, 42.131 False
105.649, 129.770, 1.697, 42.164 False
105.592, 129.776, 1.737, 42.197 False
105.533, 129.783, 1.774, 42.230 False
105.473, 129.790, 1.814, 42.263 False
105.412, 129.797, 1.851, 42.296 False
105.350, 129.804, 1.890, 42.329 False
105.287, 129.811, 1.926, 42.362 False
105.222, 129.819, 1.965, 42.395 False
105.156, 129.826, 2.001, 42.428 False
105.089, 129.834, 2.040, 42.461 False
105.020, 129.842, 2.075, 42.494 False
104.951, 129.850, 2.107, 42.527 False
104.881, 129.858, 2.136, 42.560 False
104.809, 129.867, 2.162, 42.593 False
104.737, 129.875, 2.186, 42.626 False
104.664, 129.883, 2.209, 42.659 False
104.591, 129.891, 2.230, 42.692 False
104.516, 129.900, 2.250, 42.725 False
104.441, 129.908, 2.268, 42.758 False
104.366, 129.916, 2.285, 42.791 False
104.290, 129.924, 2.300, 42.824 False
104.213, 129.932, 2.315, 42.857 False
104.136, 129.939, 2.328, 42.890 False
104.059, 129.947, 2.342, 42.923 False
103.981, 129.953, 2.352, 42.956 False
103.903, 129.961, 2.364, 42.989 False
103.824, 129.967, 2.373, 43.022 False
103.745, 129.975, 2.384, 43.055 False
103.666, 129.980, 2.389, 43.088 False
103.586, 129.984, 2.395, 43.121 False
103.506, 129.987, 2.402, 43.154 False
103.426, 129.990, 2.413, 43.187 False
103.345, 129.992, 2.418, 43.220 False
103.264, 129.994, 2.428, 43.253 False
103.183, 129.995, 2.431, 43.286 False
103.102, 129.996, 2.439, 43.319 False
103.021, 129.996, 2.442, 43.352 False
102.939, 129.996, 2.449, 43.385 False
102.857, 129.998, 2.459, 43.418 False
102.775, 130.001, 2.465, 43.451 False
102.693, 130.002, 2.466, 43.484 False
102.610, 130.004, 2.470, 43.517 False
102.528, 130.005, 2.472, 43.550 False
102.446, 130.006, 2.475, 43.583 False
102.363, 130.005, 2.470, 43.616 False
102.281, 130.001, 2.469, 43.649 False
102.198, 129.997, 2.472, 43.682 False
102.116, 129.993, 2.480, 43.715 False
102.033, 129.987, 2.476, 43.748 False
101.950, 129.982, 2.485, 43.781 False
101.867, 129.975, 2.482, 43.814 False
101.784, 129.969, 2.489, 43.847 False
101.702, 129.960, 2.484, 43.880 False
101.619, 129.953, 2.493, 43.913 False
